74714685	MAG	-0.75	14.4375	-31.875
74714688	ACC	-0.047884032	-0.038307227	9.902418
74714692	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74714695	MAG	0.625	15.8125	-31.1875
74714698	ACC	-0.047884032	-0.038307227	9.911995
74714702	GYR	2.443461E-4	-0.0010995574	-0.0037873646
74714705	MAG	-0.75	16.5	-32.5625
74714708	ACC	-0.038307227	-0.038307227	9.911995
74714712	GYR	2.443461E-4	-0.0010995574	-0.0016580628
74714715	MAG	-0.0625	15.125	-30.5625
74714718	ACC	-0.038307227	-0.05746084	9.911995
74714722	GYR	-0.0018675023	0.001012291	4.5378561E-4
74714725	MAG	-0.0625	15.8125	-31.1875
74714728	ACC	-0.038307227	-0.047884032	9.902418
74714732	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74714735	MAG	-0.0625	14.4375	-31.1875
74714738	ACC	-0.038307227	-0.038307227	9.902418
74714742	GYR	-0.0018675023	-3.4906585E-5	0.0015184365
74714745	MAG	-0.0625	15.125	-30.5625
74714748	ACC	-0.038307227	-0.038307227	9.902418
74714752	GYR	-8.0285146E-4	-3.4906585E-5	4.5378561E-4
74714755	MAG	-0.75	14.4375	-31.1875
74714758	ACC	-0.038307227	-0.019153614	9.902418
74714762	GYR	-0.0018675023	0.001012291	-5.9341197E-4
74714765	MAG	-2.1875	16.5	-31.1875
74714768	ACC	-0.038307227	-0.038307227	9.902418
74714772	GYR	-8.0285146E-4	-0.0021642083	4.5378561E-4
74714775	MAG	-0.75	16.5	-31.1875
74714778	ACC	-0.038307227	-0.038307227	9.902418
74714782	GYR	-8.0285146E-4	0.0020769418	-5.9341197E-4
74714785	MAG	0.625	15.8125	-30.5625
74714788	ACC	-0.038307227	-0.05746084	9.902418
74714792	GYR	2.443461E-4	-3.4906585E-5	-5.9341197E-4
74714795	MAG	0.625	17.1875	-31.1875
74714798	ACC	-0.038307227	-0.05746084	9.902418
74714802	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74714805	MAG	-0.0625	15.8125	-31.875
74714808	ACC	-0.038307227	-0.047884032	9.902418
74714812	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74714815	MAG	0.625	16.5	-31.875
74714818	ACC	-0.038307227	-0.038307227	9.902418
74714822	GYR	0.0013089969	-0.0010995574	-5.9341197E-4
74714825	MAG	0.625	14.4375	-31.1875
74714828	ACC	-0.02873042	-0.038307227	9.902418
74714832	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74714835	MAG	-0.75	16.5	-31.875
74714838	ACC	-0.02873042	-0.038307227	9.902418
74714842	GYR	2.443461E-4	-0.0010995574	0.0015184365
74714845	MAG	-0.75	17.1875	-31.875
74714848	ACC	-0.02873042	-0.038307227	9.902418
74714852	GYR	-0.0018675023	-0.0010995574	-5.9341197E-4
74714855	MAG	0.625	15.8125	-31.875
74714858	ACC	-0.038307227	-0.038307227	9.892841
74714862	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74714865	MAG	-1.5	15.125	-30.5625
74714868	ACC	-0.038307227	-0.047884032	9.892841
74714872	GYR	0.0013089969	-0.0010995574	4.5378561E-4
74714875	MAG	-0.0625	15.8125	-30.5625
74714878	ACC	-0.038307227	-0.047884032	9.892841
74714882	GYR	-8.0285146E-4	-0.0010995574	-0.0016580628
74714885	MAG	-0.0625	17.1875	-31.1875
74714888	ACC	-0.038307227	-0.047884032	9.892841
74714892	GYR	0.0013089969	0.001012291	4.5378561E-4
74714895	MAG	1.3125	14.4375	-31.1875
74714898	ACC	-0.038307227	-0.047884032	9.892841
74714902	GYR	0.0013089969	-0.0010995574	-5.9341197E-4
74714905	MAG	0.625	14.4375	-30.5625
74714908	ACC	-0.02873042	-0.047884032	9.892841
74714912	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74714915	MAG	0.625	15.8125	-31.1875
74714918	ACC	-0.02873042	-0.038307227	9.911995
74714922	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74714925	MAG	-1.5	14.4375	-31.875
74714928	ACC	-0.02873042	-0.038307227	9.902418
74714932	GYR	0.0023736479	-3.4906585E-5	-5.9341197E-4
74714935	MAG	0.625	16.5	-31.1875
74714938	ACC	-0.047884032	-0.038307227	9.902418
74714942	GYR	0.0013089969	-0.0010995574	-5.9341197E-4
74714945	MAG	-0.0625	15.125	-30.5625
74714948	ACC	-0.047884032	-0.047884032	9.892841
74714952	GYR	-0.0018675023	-3.4906585E-5	-5.9341197E-4
74714955	MAG	-1.5	15.8125	-31.1875
74714958	ACC	-0.047884032	-0.038307227	9.892841
74714962	GYR	-0.0018675023	-3.4906585E-5	-5.9341197E-4
74714965	MAG	-1.5	15.125	-31.875
74714968	ACC	-0.047884032	-0.038307227	9.902418
74714972	GYR	-8.0285146E-4	0.001012291	-0.0027227136
74714975	MAG	-0.0625	16.5	-31.875
74714978	ACC	-0.047884032	-0.047884032	9.902418
74714982	GYR	-8.0285146E-4	0.001012291	-0.0016580628
74714985	MAG	-0.75	15.125	-33.25
74714988	ACC	-0.038307227	-0.038307227	9.902418
74714992	GYR	-8.0285146E-4	-0.0010995574	4.5378561E-4
74714995	MAG	-0.0625	15.8125	-31.875
74714998	ACC	-0.038307227	-0.02873042	9.902418
74715002	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715005	MAG	-0.0625	17.1875	-30.5625
74715008	ACC	-0.038307227	-0.038307227	9.902418
74715012	GYR	-8.0285146E-4	0.001012291	-5.9341197E-4
74715015	MAG	-2.1875	15.8125	-31.1875
74715018	ACC	-0.038307227	-0.038307227	9.892841
74715022	GYR	2.443461E-4	-0.0010995574	0.0015184365
74715025	MAG	-0.0625	15.125	-30.5625
74715028	ACC	-0.038307227	-0.05746084	9.892841
74715032	GYR	2.443461E-4	0.001012291	-5.9341197E-4
74715035	MAG	-0.75	17.1875	-31.1875
74715038	ACC	-0.047884032	-0.047884032	9.892841
74715042	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74715045	MAG	-0.0625	17.1875	-31.1875
74715048	ACC	-0.047884032	-0.038307227	9.892841
74715052	GYR	-0.0018675023	-0.0010995574	0.0015184365
74715055	MAG	0.625	15.8125	-31.1875
74715058	ACC	-0.047884032	-0.047884032	9.892841
74715062	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715065	MAG	-1.5	15.8125	-30.5625
74715068	ACC	-0.02873042	-0.02873042	9.892841
74715072	GYR	-8.0285146E-4	-3.4906585E-5	-0.0016580628
74715075	MAG	1.3125	17.1875	-31.875
74715078	ACC	-0.02873042	-0.02873042	9.892841
